true, predicted, text
1,0,Terrible pizza and terrible customer service.  If you want a dry tasteless and salty pizza order the Sicilian.  Manager was very rude when we asked for money back on this dry pizza.  I had a groupon to use and thought I would try this place but will never be back.---The employees are also rude and act unmotivated.  My advice.  Stay far away from this place if you want pizza.
1,0,This place is so hit & miss| you never know what and when you will get your order. It's been 44 minutes and still waiting for a take out pizza.------I've been here before and it has never been this slow. Looks like the same staff but I have no idea what's going on in the kitchen.------I left and went for Indian instead.------A meal later and I am back for that pickup pizza. What? Still not ready? You've got to be kidding!------It took an hour to get a take out pizza! ------The worst part was the very RUDE woman who said I should call ahead of time! Excellent idea. I will call ahead next time but for delved and NOT from San Francesco!------On another occasion the crust was so burnt| not even the dogs would touch it
1,3,Be warned if you order something like soulvaki it will take a bit longer since it is cooked fresh off the grill.  This place always has a line during the Taste of the Danforth festival.  Here they serve their gyros stuffed with fries (optional).  I came here for dinner - very busy.  Server was not very attentive during my visit.  Chicken soulvaki was a-okay.  My friend had the skewered shrimp.
1,0,Corporate mexican food? Kill me now!------On our most recent trip to Vegas| my gf and I were looking to get a quick bite and we saw this spot. Here goes;------The GOOD: The decor is nice| pretty spot. I think that's what wooed us. We sat at the bar| so we were waited by the bartender| nice guy. Quick service.------The BAD: The food. It's as bland as rice cakes. ------The UGLY: The fact that in such an amazing food city...we ended up here :(
1,0,The food is mediocre at best| they keep all of the doors open during the summer| the restrooms are a disaster and the beer could be a little colder. Fine for a bar...not so much for a restaurant. ---It was a mess behind the bar and my husband saw an employee leave the restroom without washing his hands.
1,0,Uhh... if you like cold eggs and bacon| this is definitely the place for you. ------The hashbrowns were not cooked thoroughly enough.  A bit under cooked. ------Prices? $23 for 2 basic dishes. Idk... is that  a good price  ya'll?  ------Anyways... im not interested
1,0,Went there for lunch on a Sunday afternoon. Was given a menu saying here are our lunch specials. We then try to order from the menu and they say that menu side we ordered from is only for the weekday but it wasn't even mentioned in person or on the menu itself. So we order the 'specials' anyway for regular price because it took long enough to have the waitress take our order in the first place. I ordered a grilled cheese sandwich only to be told a few minutes later that they couldn't make those on the weekends? So I ordered the chicken fried chicken dinner. Yuck. The chicken was too well done| the corn was soggy and the potatoes had a weird taste probably due to the gravy. Will not be returning.
1,0,The biggest issue is that the food certainly is not fresh. Plus| there is too much of sodium and MSG. Enough| to upset your stomach. If you can ignore what you put in your mouth| this place might be for you. You are likely to be disappointed unless quantity and price is on top of our list..
3,0,The Curry Chicken Roti is my favourite dish. It comes with some tasty coleslaw and apple chutney. Coupled with some red stripes and you have a great meal.
3,0,Irie food Joint is a mix of traditional Jamaican Cuisine| with a twist of new world Queen St West flavor. ---The atmosphere is not typical of a Jamaican Pattie restaurant| there is comfortable seating| a garage door that opens up freely to the street| and soft grooves that keep the atmosphere relaxing.---The food is amazing| the staple roti's are available for dine in or take out| or try expanding your palette with some firecracker shrimp as an appetizer! There is one thing that is very reminiscent of the Jamaicans...SPICE! Be prepared to gulp down some milk when experiencing some of the hottest flavors in town.---Fair prices| and space to enjoy a small gathering or group make this restaurant a great choice for any dining experience.
3,0,Very good sandwiches| I have tried the turkey on pretzel bread and the roast beef on cibatta.  Good location| easy to get to off of Park  Ave.  There is a free parking deck out back and metered parking on South Blvd.  Outdoor seating is in the shade and the place was very clean and friendly.  Free WiFi is always a plus. Only 4 stars because it is a little pricey; sandwiches are between $7 & $8 and come with either a drink OR chips (other sides available)| so expect to pay $10.  Right now there are specials here on Yelp and also at Restaurant.com.  If I could have given 4 1/2 I would have. I would like to try breakfast but they don't open till 8am and i'm already at work.  Not many people in there when I went and I would like to see the place take off because I really liked it; the sandwiches are that good.
3,1,Always good food served by wonderful staff and Chris the manager. ------New specials everyday. Prices are great and portion sizes are usually big. ------Awesome place to get a bite before heading out of the Atlantic terminal.
3,0,These guys are awesome. I'm such a picky eater due to my food allergies| they are always so patient with me. They make everything perfect and always remember my weird orders.  Everything tastes amazing here| is decently priced| and the service is always exquisite!  Thanks so much Runway Cafe crew| I truly appreciate you!!!
3,1,I love this place! What a cute place to get a quick meal. My husband and I were in the area this weekend and needed to grab something for lunch. The outside of the building drew us in and I have to say| I'm hooked. If I lived anywhere near the area| I would definitely be a regular. I can't comment on the salads or chicken as the other reviewers have but| the pizza is delicious. My husband and I split a margherita pizza and got peach gelato from the attached market. The pizza tasted very authentic. Reminded me of our vacation to Rome and Florence.  The gelato was very flavorful as well and tasted of ripe peaches. To comment on the previous posts| there are two t.v.'s at the front of the restaurant which are hooked up to cameras in the kitchen so you can actually watch your meal being prepared. I watched the cook roll out my pizza| add topping and put it in the pizza oven. I also watched as she prepared salads and accepted money. Anytime that food was prepared| she put on a pair of gloves. The only downfall I see is the price of the dishes. Our pizza was $11 for a 10 inch pizza cut into 4 slices. The prices seem to reflect that of a restaurant not a small cafe/cucina. However| I would definitely suggest a stop for pizza and gelato if you are ever in the area.
3,0,The market-restaurant-cafe combo is very nice. My wife makes the Italian seven-fishes dinner for Christmas eve and the anchovies we got from the market were the best. I've had the sandwiches a few times and they are very good. The hot peppers are nice if you like a good kick in the taste buds. The only drawback is the limited menu.
3,0,Was out with the wife doing some fishing in Canonsburg & happened by this place. We decided to stop & have lunch. The first thing you notice is 2 long tables surrounded by chairs. Family style seating has never been a problem with me. Second thing I notice was a short line of people waiting to order & the line wasn't getting any shorter. I'm starting to think we've made a mistake.------Far from it. The reason for the wait was that everything is cooked to order. I had Uncle Sal's Famous Hot Sausage Sandwich. Best hot sausage sandwich I've ever had. Was told by an employee that Uncle Sal comes in every Wednesday to make the sausage by hand.------Also| there are cameras mounted so that you can watch your food being prepared on closed curcuit TV.------Can't wait to go back!
3,1,If I could eat at O-Ku for breakfast| lunch| and dinner I would be a very happy person. Oh. My. Goodness... best sushi I've had in Charlotte.------Ambiance and Atmosphere: Very trendy| a little dark| definitely a good date night or girls night out spot------Food: I ordered the spicy tuna crunch roll... delicious! The roll was pretty large and I would have been totally full if I had ordered 2 rolls. I also tried some of the mermaid roll (my friend ordered it) and another spicy tuna variation and both were delicious!------When to go: Mondays and Wednesday from 5:00-7:00pm (I think) are happy hour which includes half-price rolls. I recommend making a reservation if you want to avoid a wait during happy hour. ------Service: Zachary was our service and he was excellent the whole night. He was extremely friendly and checked in regularly to refill water and take more drink orders. ------Parking: They offer free valet parking| but I did not take advantage of this (I should have because the parking lot in Atherton where O-Ku is location does not have a lot of spots nearby). ------I will definitely be back!
3,1,After reading great reviews from the Charleston location| and a sushi spot opening close to me| I was looking forward to checking out the new spot.---I made reservations for four on Wednesday night at 6:15| after hearing they have 1/2 price sushi rolls from 5:00-7:00.---We arrived at 6:15 and were seated immediately| and noticed the place was not as crowded as I expected being its first week. Needless to say| I love the atmosphere| great decor| bar and a small sushi bar in the back corner.---We decided to start with the Dim Sum Platter| a mix of Shrimp Shumai and Pork Dumplings| served with ponzu sauce and sweet chili sauce. Both dumplings were good.---We ordered a variety| six| of the specially rolls. All were good| but what I recall from most of them is rice. The two that stood out were the Tuna Roll and Kiwi..yes| Kiwi. I was a little hesitant at first but it was great. The least impressive was the potato roll| one of their most famous. It honestly tasted like McDonalds Hashbrowns| never again.---I was also disappointed that they ran out of soft shell crab| by 6:30| so one of the rolls we wanted we could not try.---Prices are high and the drink menu is limited for wines and quite pricey. Not sure I would rush back| but did enjoy the atmosphere and may stop by for a drink or 1/2 price roll again.
3,1,Five stars all around| if u could give more I certainly would. ---First| the Valet guy was extremely nice and not only did he move cars but he held doors open and was funny and polite. ---Second| The ambiance is so nice| loud| and dark| it makes it comfy and a cute place for a date. I would just say| not a recommended child friendly restaurant; just because the place is tight and too loud and fast.---Third| the host was nice and pointed us to the bar right away because the house was full| but the bar did not disappoint. ---Fourth| menu is large and safe to say the mermaid roll was delicious| the seaweed salad was nice sized and yummy and the spicy edamame was addicting| the bar tender also hooked us up with some nice sushi| unfortunately I forgot what it was called.---Last but not least| the service was great| my drink remained full and my seaweed salad took a while to come out and they paid for it while also giving us some great sushi to try. Mark the bartender was extremely helpful| sweet and I would come back just for him! 10/10!! So happy it's in the neighborhood.
3,1,The best sushi in Charlotte! The staff from top to bottom truly care about your experience and will go out of their way to make sure you leave happy. The food is fresh and made with love. Definitely recommend the omakase (Chef's tasting menu) and the O-Ku nigiri!
3,1,The Lady and I had an absolutely awesome experience here. New Years Eve| we made call-ahead reservations that afternoon and arrived right on time (6:30). Easy to find on the side of Atherton Mill and easy to park as well| although they do offer a valet service. The ambiance oozes cool. Uplit branches| dark lighting| servers all in black| and few touches that say "Yea| I'm also a japanese restaurant too". Prices are on the high side| but not like..unreasonably high. Just not-every-week high.------Everything was to share| because that's how we do sushi. That's how everybody should do sushi. Our order:---Appetizer: O-Ku Spring Roll. Filled with fish and fresh veggies| and this sweet peanut sauce that I just wanted to pour on everything.---Rolls: Potato Roll. This was a really cool take on a fried roll| it had a fried potato 'crust' on the outside and well done fish on the inside. ---Mermaid Roll: Tempura fried and the only "warm" sushi on our plate| it melted in your mouth. ---Spider Roll: There's torched salmon on the top and that alone makes this roll worth it. Definitely would get again.---Yellowtail Hamachi: Laid on a basil pesto and had a thin slice of serrano pepper on top. This order will change depending on the quality of the fish| but ours...man. Awesome. This was good fish.------Our service was also excellent; our waitress explained everything in great detail as well as why certain things paired well with eachother. It was a pleasure eating at O-Ku and I can't wait to do it again.
3,0,The best sushi place in the QC!!!! ------I'm very picky about sushi and have found my new go to place. ------The customer service is on point and the atmosphere is spot on. ------It's a great place to grab a sushi roll| a drink with friends| or a whole meal!------I highly suggest truffle edamame| seaweed salad| white fish crudo (personal fav)| spring roll| miso soup| and the potato roll. ------I can't speak highly enough about the amazing culture| food| and friendliness of this restaurant. ------Kimball| you have brought the sushi scene in Charlotte to a whole new level. From one business owner to another| 6 out of 5 stars! Superb! ------Y'all won't want to miss out on this place! I promise you won't be disappointed and you won't find a better sushi place in the whole city!
3,0,Had lunch today and ordered the Meatloaf.  Fantastic.  Beer is ice cold.  Cassie waited on our table.  1st class service.  She is witty and beautiful also.  I'll be back.
3,0,Very surprised by the Greek Salad with grilled chicken. Good portion and the flavors between the kale| artichokes and capers etc worked very well. The local Kiltlifter is worth trying if you like Scottish style ales. Bartender Shey and manager Danny were attentive and took care of the patrons.
3,1,You had me at gyro!  I went to American Coney Island to try the dogs but decided on the gyro instead.  It was as good as those I've had at most greek restaurants.  I get it every time I go and still haven't tried their dogs.  I have tried the fries and they are very good.  The only negative is that their menu is basically dogs| gyros| fries| chili| and cheese so it might not please everyone.
3,1,Mess load of Nachos(carne asada) came jam packed with lots of toppings| meat| guacamole|cheese| beans and were a great deal for 7 bux. Carne Asada burrito for 5 bux was simple and tasty| not enormous| but def more than enough food. Don't expect a neat and clean restaraunt| as no one was cleanin tables| but hey its a taco joint so we weren't suprised.
3,0,The food was a little over-hyped for me but still pretty good. Our server on the other hand was outstanding! Strongly recommend this place as a higher class pub in Mississauga.
3,0,Came on a Saturday for lunch.  It was a nicely designed restaurant with and open kitchen.  The bar is lower level in a solarium which is quite nice.  Restaurant was empty except for another family.  It was expected| it is after all a beautiful warm Saturday afternoon in August.  We chose to sit at the bar to watch the Blue Jay game which they gladly switched from the Roger's Cup.  The bar tender was friendly and talkative without being interruptive.------Drinks:  Mojito| which bartender raved to be the best in the west end.  Certainly high up there.  2 glasses of chianti and a prosecco for the end of meal.  Prices were reasonable and comparable.------Food: Pulpo| duck poutine|  braised short ribs| Wilcox burger and Churros for dessert.  Prices were appropriate for the quality of food you are getting.    ------We plan to visit next time in the evening to see how the restaurant is.  This place is a gem in Mississauga.  The food definitely is a reason to return.  I'd like to see how the atmosphere is at night.  The service was good  considering by the time we left about 20 people were there and she was the only server.  She was quick and efficient and attentive.  We need more of these quality gastropubs in Mississauga.
3,0,Second visit here| this time at lunch with coworkers. The server suggested the shepherds pie and two of us took her advice. Delicious| homemade| generous portion and well-seasoned. Really satisfying. ------My other two coworkers had the chicken pot pie and Wilcox burger| both of which I've tried and reviewed. They were equally impressed.------Friendly| personable and attentive server. Great lunch!
3,1,Yay finally got to go to The Wilcox. Love the decor| the layout and design was very nice and the vibe is super chill. Food was pretty good! Veal bone marrow| so fatty but so good! Fish tacos was tasty and the fish and chips was on point| not too battered perfect amount of batter n fish. I'd definitely go here again!
3,1,First time and I was not disappointed. Amazing customer service| the food was amazing| fancy but casual; I would absolutely come back no doubt about it! The interior of the place is modern| with bits of nature which ties in all together. Can't wait to go back!
3,0,First of all! $1 Oysters? ---Amazing food quality and overall ambience| the servers were not pushy| extremely attentive| and always showed up at the right moments------We ordered a dozen oysters| the pulpo appetizer| chicken pot pie| and bread pudding to share between two people and could barely stand up by the end of the meal. It was a perfect mixture of gourmet and comfort food and we thought the prices were decent. Personally| would recommand the pulpo and the oysters (they are from PEI)------Will definitely return next time to try the burgers and the braised ribs (as suggested by our waitress)
3,0,As everyone already commented| which probably doesn't need another reiteration| the smoked meat sandwich is worth getting :)
3,0,If I could give this place 10 stars I would.  ------The ambiance is unique.  The food is classic. I hope this place never changes.  ------Totally worth this 5 hour drive to Montreal for schwartz.  ------Please expand to toronto!
3,0,Really good smoked meat| tender & tasty. Goes well with coleslaw.---Quick in & out meal.  Thumbs up so much!
3,0,There's a reason there's always a line in front of Schwartz's| it's because it's freaking amazing! The line is part of the experience| it's like you're going into a ride| a culinary ride.------Forget New York Pastrami| forget Lester's| forget you had to pick up the children at school| this is the only smoked meat you ever need to eat!------Service is more than good| it's fun| which is exactly what you want when going to this kind of place.------Better get a pickle!------This is Montreal at it's best! ------The reason I gave four stars instead of five is: "Calm your horses| it's only smoked meat!"
3,0,This is one of my favourite restaurants in all of Canada. They've been in the news lately with reports that the restaurant is for sale. If this is the case| I earnestly hope it remains in Canadian hands!------Having said that| I can add that the cozy atmosphere and wonderful aroma of smoked meat only adds to the appetite. Enjoy a smoked meet sandwich with French fries a cherry Coke| and save your diet for tomorrow! Schwartz's is an experience not to be missed.
3,1,The hype is real and food was ill - fuck with it heavy
3,0,I gotta say their smoked meat sandwich and pickle is delicious| sooo good.------However the place is shabby and small| often there's a lineup| and it's so warm in there that I question its sanitary condition :/ i see the dude cutting up the meat drenched in sweat... Doesn't reassure. Don't stare at the meat either| looks weird| greasy and just unappetizing if you're used to a lean clean diet.------If you like that dirty New York experience| go for it.
3,0,I stopped by here last year while visiting in Montreal. The guidebook I had highly recommended it and I wasn't disappointed in the least. My smoked sandwich was sumptuous and the fries were greasy but perfect. ---When I return to Montreal this will be on my to- do list!
3,0,We've been coming to The Pearl for more than a quarter century| so I figured it's time to post a review.------This is a favorite of our family. Food is always very good| portions are more than fair| and service is always friendly. Their pot stickers are the best we've had anywhere. Sushi is good too| but can be a bit slow to get to the table.------The owner is a great man who always visits tables to check on his customers.
3,0,I went to this restaurant with friends and loved it! The decor is classy and pretty| and service was great. Best of all| however| was the food! Yummy wonton soup| pot stickers| and sweet and sour chicken. The menu is huge so you can always find something new and delicious!
3,0,This is by far one of my favorite restaurants to get Asian food in the Cleveland area. I have never gone in here and had a bad experience. The service and the food is always outstanding and top notch. The servers are always extremely polite and vigilant. If you are looking for a great dinning experience I would recommend you go here!
3,1,We enjoyed a sold dinner here this week. Tried some sushi and a chicken dinner. Enjoyed wonton soup and split a non- noteworthy egg roll. ---Spicy tuna roll was delicious- lots of tuna and not overly mixed with spicy mayo or over-rocked. Will definitely go back for it since there is NO sushi in this area unless you count Heinens!!! ---The eel and cucumber was also delish. My hubs loves eel and he totally enjoyed this one. ---We split the bourbon chicken- it was nice but not really something notable. ---Overall I think this is a solid spot for sushi and I would give it another spin for sure. Service was great and the place was pretty busy on a weeknight. ---I also took into account the fact that they do specials! Love that and makes it a nice option for a weeknight dinner.
3,1,Review for sushi only.------Apparently| Pearl of the Orient has been serving sushi for several years. I don't eat much Chinese food (none| really) so I had no knowledge of this until my hair stylist mentioned it one day.------I went in on a Friday evening at 6pm-ish and sat at the bar. I ordered 2 sushi rolls (rainbow roll and spicy tuna roll) and they were prepared and in front of me immediately as the sushi chef wasn't busy. I devoured it like it was my last meal. I ordered a third roll (a Philly roll| I think) and it was in front of me in less than 2 minutes. The bartender| who was very attentive| suggested that it's hit or miss as to whether the sushi chef is really busy or not and whether you get your sushi quickly. ------I had zero complaints about the sushi. It wasn't gigantic| which is neither here nor there for me. I don't think giant pieces of sushi equals quality or deliciousness. My only comment was that the sushi seemed kind of warm and soft and fell apart somewhat easily (as opposed to cool and tightly packed| I guess). ------Now that I'm writing about sushi| I want it| so I'm sure I'll be returning soon. There aren't many (any?) options for sushi in Lakewood/Rocky River so I'll certainly check it out again soon.
3,1,Love the sushi... Little pricey but oh so worth it..There shrimp fried rice has plenty of large shrimp| my wife had chicken fried rice and loved it... The best thing that I would have to recommend is the desert... The Apple Ginger Eggroll is heavenly!!!   Especially the ice cream that comes with it.. will definitely eat here again..
3,0,The Ping gai dish is tasty| but service is really lacking.  Feels like the customer is a complete after thought or could depend on the server.  We just kept waiting or when she did come it wasn't pleasant.
3,0,Small portions| overpriced. Good flavour in the ping gai curry but it was mostly filled with noodles and nothing else| which is in no way enjoyable. Pad Thai had some good things happening| the sauce was flavourful but not very legit Thai.
3,0,Ping Gai - OMG!  One of the best tasting meals I've had in ages!!!  Recommended by our AirBNB hostess| we came here for dinner and left feeling like we are just let in on a huge secret:  eat here for the yummiest chicken in Canada!   Asian Fusion---mostly with an excellent steak & fries as back-up.  Food would be 6 stars. Weak drinks would be 4 stars.  So a five-star dinner!
3,0,Been coming here for years for the Ping Gai. Only thing I've ever had in the 20+ times I've been. Perfect every time. Wish I could make that dipping sauce at home mmm.------Love the place. A bit noisy and dark| so I only go when I'm in the mood for that.
3,1,The Queen Mother seems to have been around forever... and given that it's outlasted its namesake (there was a time when it seemed she was immortal)| it's nearly iconic in Toronto.  The Ping Gai is excellent.  It's all I ever have.  I have no idea what the other food is like.  I really don't care.------The cocktails are above average.  Certainly they know how to mix a Manhattan| though I've often found their Gin and Tonics flat and too weak for my tastes.  ------I've been served by the same person the last three visits and she's absolutely charming.  Most attentive and almost seems to care that you enjoy your experience.
3,1,I've always wanted to eat at Queen Mother Cafe| but usually I'm distracted by sushi (Ematei) nearby. But a friend decided she did not want sushi for lunch| under any circumstances. So| QMC it was!------I loved it the moment I stepped inside. It's funky and eclectic| with lots of nods to the monarchy in the decor. I admit| I'm a sucker for the fascinating and the historical. ------And| mmm| the food! I was really happy with my khao soi (beautiful coconut broth| spiced to perfection| with chicken| thin noodles| picked veg| mint and lots of coriander). I wish the noodles were thicker| but that is being picky. The flavours were extraordinarily well matched| and my yummy was happy.------So glad I finally made it here; I will be a repeat visitor fo sho.
3,0,Just want to say that the outdoor garden seating was very nice. We especially enjoyed the calamari. We thought the sauce that came with our Laotian egg rolls was the better sauce for the calamari than the one they came with. Personal taste perhaps. Laotian egg rolls were great as well. Quinoa salad was very tasty. We really enjoyed the place.
3,0,Surprisingly good...for the most part a 25-35 crowd.  Shared the PING GAI chicken and the QUINOA SALAD and they were both very good. The PING GAI chicken had a good amount of chicken (enough for both of us) and overall| meal| tax and tip for about $45 (1 beer and 1 tea). They also have a nice selection of desserts which we did not try.  The seating is a little tight in some areas and the lighting is very bright which creates a nice cozzy atmosphere
3,1,This was a delicious experience. I got the cannelloni| green salad| earl grey tea and banana chocolate cake. My friend got one of their popular chicken dishes with a huge serving of chicken considering the price and quality. Our service was great| although there was constant bickering and tension amongst the staff throughout our meal that made the atmosphere slightly uncomfortable. One of the staff members| who wasn't our server| was pretty rude to us. We think he was the owner| but we're not certain. However| the constant atmosphere provided by the big comfy booths| local art| candles and low lighting made this a good experience. It was a bit of a pain that they didn't have debit| but that seems to be a constant issue in many restaurants these days.
3,0,My wife and I just happen to stumble upon this place and man it was great! Family owned business and they make you feel at home. I had their white rice and beans with the fried plantains| my wife had their chicken. The meat just fell right off the bone. Bring your appetite because the portions are heavy! She loved it! I live in Gilbert and now we're regulars at FrinGos kitchen.
3,0,I dont know how someone can write an entirely positive review and still give only a 3 stars. This place is amazeballs. The specials are cheaper than the elgin mills location that is closer to me. The cornmeal on the pizza bottom is soooooo guuuuuuuud. Wings are just delish| they toss it in sauce after theyre ready. The bacon honey mustard sauce is *high pitched voice* to diiiiieeee for. They are smaller wings but meat is always juicy and skin is flavourful. Marinara sauce is $1 and is a GENEROUS portion. Wait time is less than pizza pizza too. No seating| take out only.
3,0,This small unassuming takeaway (there is a dining space however there are no facilities) produces some tasty Indian food and the portions are generous. I particularly like the tandoori chicken biryani (the chicken in this is cooked fresh when you order)| though the curries are also flavorful| if fairly standard Indian fair.------In the area you can't go far wrong with Taj Express| the food is tasty and there is plenty of it.
3,1,maybe it's because the gelato shop by me closed and i had been craving gelato for a good month when i stumbled across this place.  maybe it's because i was just thinking of the delight in my son's eyes when i would surprise him by bringing his favorite tasty treat.  whatever the reason| i LOVED this place.  there are a few cozy places to sit and the service was fantastic!  i was offered samples of anything i would like to try| but i already had my favorite picked (mango) and it was delicious.  i've never had gelato i didn't like| but what made this place stand out was definitely the genuine and friendly service.
